EMP_NUM,SAL_FROM,SAL_END,SAL_AMOUNT
84078,2/12/2008,2/11/2009,57080
84078,2/13/2007,2/12/2008,55420
84078,2/14/2006,2/12/2007,52780
84078,2/13/2005,2/13/2006,51240
84078,2/13/2004,2/12/2005,48800
84078,2/14/2003,2/13/2004,46480
84078,2/15/2002,2/13/2003,44270
84078,2/14/2001,2/14/2002,42160
84085,9/12/2012,9/12/2013,48060
84085,9/12/2011,9/11/2012,46660
84085,9/13/2010,9/12/2011,43200
84085,9/14/2009,9/12/2010,41140
84085,9/13/2008,9/13/2009,39180
84085,9/13/2007,9/12/2008,38040
84085,9/14/2006,9/13/2007,36930
84085,9/15/2005,9/13/2006,35850
84085,9/14/2004,9/14/2005,34140
84085,9/14/2003,9/13/2004,32510
84085,9/15/2002,9/14/2003,30960
84085,9/16/2001,9/14/2002,29490
84085,9/15/2000,9/15/2001,28630
84085,9/15/1999,9/14/2000,27800
84085,9/16/1998,9/15/1999,26990
84085,9/17/1997,9/15/1998,26200
84085,9/16/1996,9/16/1997,25440
84085,9/16/1995,9/15/1996,24700
84085,9/13/2013, NULL ,49500
84093,2/2/2013, NULL ,38250
84093,2/2/2012,2/1/2013,37140
84093,2/3/2011,2/2/2012,34390
84094,4/29/2012,4/29/2013,46670
84094,4/29/2011,4/28/2012,45310
84094,4/30/2010,4/29/2011,43150
84094,5/1/2009,4/29/2010,41890
84094,4/30/2008,4/30/2009,40670
84094,4/30/2007,4/29/2008,38730
84094,5/1/2006,4/30/2007,35210
84094,5/2/2005,4/30/2006,34180
84094,5/1/2004,5/1/2005,32550
84094,4/30/2013, NULL ,50400
84098,12/30/2013, NULL ,84150
84098,12/29/2012,12/29/2013,81700
84098,12/29/2011,12/28/2012,77810
84098,12/30/2010,12/29/2011,75540
84098,12/31/2009,12/29/2010,73340
84098,12/30/2008,12/30/2009,71200
84098,12/30/2007,12/29/2008,65930
84098,12/31/2006,12/30/2007,64010
84098,1/1/2006,12/30/2006,58190
84098,12/31/2004,12/31/2005,56500
84100,10/20/2013, NULL ,47250
84100,10/19/2012,10/19/2013,45870
84100,10/19/2011,10/18/2012,42470
84100,10/20/2010,10/19/2011,40450
84100,10/21/2009,10/19/2010,39270
84100,10/20/2008,10/20/2009,37400
84100,10/20/2007,10/19/2008,36310
84100,10/21/2006,10/20/2007,35250
84100,10/22/2005,10/20/2006,33570
84100,10/21/2004,10/21/2005,31970
84100,10/21/2003,10/20/2004,31040
84100,10/22/2002,10/21/2003,29560
84100,10/23/2001,10/21/2002,28150
84100,10/22/2000,10/22/2001,27330
84100,10/22/1999,10/21/2000,24850
84100,10/23/1998,10/22/1999,24130
84100,10/24/1997,10/22/1998,23430
84100,10/23/1996,10/23/1997,22750
84100,10/23/1995,10/22/1996,21670
84100,10/24/1994,10/23/1995,20640
84100,10/25/1993,10/23/1994,20040
84105,3/22/2013, NULL ,58950
84105,3/21/2012,3/21/2013,57230
84105,3/21/2011,3/20/2012,55560
84105,3/22/2010,3/21/2011,53940
84105,3/23/2009,3/21/2010,52370
84105,3/22/2008,3/22/2009,50840
84106,4/12/2013, NULL ,76000
84106,4/11/2012,4/11/2013,72380
84106,4/11/2011,4/10/2012,68930
84106,4/12/2010,4/11/2011,66920
84106,4/13/2009,4/11/2010,63730
84106,4/12/2008,4/12/2009,61870
84106,4/12/2007,4/11/2008,58920
84106,4/13/2006,4/12/2007,56110
84106,4/14/2005,4/12/2006,53440
84106,4/13/2004,4/13/2005,51880
84106,4/13/2003,4/12/2004,50370
84106,4/14/2002,4/13/2003,48900
84106,4/15/2001,4/13/2002,47480
84110,4/26/2013, NULL ,49000
84114,3/6/2013, NULL ,32750
84114,3/5/2012,3/5/2013,31190
84114,3/5/2011,3/4/2012,30280
84114,3/6/2010,3/5/2011,29400
84114,3/7/2009,3/5/2010,28000
84114,3/6/2008,3/6/2009,27180
84114,3/6/2007,3/5/2008,24710
84114,3/7/2006,3/6/2007,22460
84114,3/8/2005,3/6/2006,21390
84114,3/7/2004,3/7/2005,20770
84114,3/7/2003,3/6/2004,20170
84114,3/8/2002,3/7/2003,19580
84114,3/9/2001,3/7/2002,19010
84114,3/8/2000,3/8/2001,18100
84114,3/8/1999,3/7/2000,17570
84114,3/9/1998,3/8/1999,17060
84114,3/10/1997,3/8/1998,16560
84114,3/9/1996,3/9/1997,16080
84114,3/9/1995,3/8/1996,15610
84114,3/10/1994,3/9/1995,14870
84114,3/11/1993,3/9/1994,14160
84114,3/10/1992,3/10/1993,13490
84114,3/10/1991,3/9/1992,12850
84114,3/11/1990,3/10/1991,12240
84114,3/12/1989,3/10/1990,11880
84114,3/11/1988,3/11/1989,11530
84114,3/11/1987,3/10/1988,10980
84116,5/11/2013, NULL ,47000
84116,5/10/2012,5/10/2013,43520
84116,5/10/2011,5/9/2012,40300
84116,5/11/2010,5/10/2011,37310
84116,5/12/2009,5/10/2010,35530
84116,5/11/2008,5/11/2009,33840
84116,5/11/2007,5/10/2008,32230
84116,5/12/2006,5/11/2007,31290
84116,5/13/2005,5/11/2006,30380
84116,5/12/2004,5/12/2005,29500
84116,5/12/2003,5/11/2004,28640
84116,5/13/2002,5/12/2003,27280
84116,5/14/2001,5/12/2002,26490
84116,5/13/2000,5/13/2001,24080
84116,5/13/1999,5/12/2000,22300
84116,5/14/1998,5/13/1999,20270
84116,5/15/1997,5/13/1998,18770
84116,5/14/1996,5/14/1997,17880
84116,5/14/1995,5/13/1996,17030
84116,5/15/1994,5/14/1995,16220
84116,5/16/1993,5/14/1994,15450
84116,5/15/1992,5/15/1993,14710
84116,5/15/1991,5/14/1992,14280
84116,5/16/1990,5/15/1991,13600
84120,2/1/2013, NULL ,30500
84120,2/1/2012,1/31/2013,29050
84120,2/2/2011,2/1/2012,26410
84120,2/3/2010,2/1/2011,25150
84120,2/2/2009,2/2/2010,23950
84120,2/2/2008,2/1/2009,23250
84120,2/3/2007,2/2/2008,22140
84120,2/4/2006,2/2/2007,21090
84120,2/3/2005,2/3/2006,20480
84120,2/3/2004,2/2/2005,19500
84120,2/4/2003,2/3/2004,18930
84120,2/5/2002,2/3/2003,17530
84120,2/4/2001,2/4/2002,17020
84120,2/4/2000,2/3/2001,16520
84120,2/5/1999,2/4/2000,15730
84120,2/6/1998,2/4/1999,14980
84120,2/5/1997,2/5/1998,14540
84120,2/5/1996,2/4/1997,13850
84120,2/6/1995,2/5/1996,13450
84123,1/10/2014, NULL ,31000
84123,1/9/2013,1/9/2014,30100
84123,1/9/2012,1/8/2013,29220
84123,1/10/2011,1/9/2012,27830
84123,1/11/2010,1/9/2011,27020
84123,1/10/2009,1/10/2010,25730
84123,1/10/2008,1/9/2009,24980
84123,1/11/2007,1/10/2008,23790
84123,1/12/2006,1/10/2007,22030
84123,1/11/2005,1/11/2006,20400
84123,1/11/2004,1/10/2005,19430
84123,1/12/2003,1/11/2004,18860
84123,1/13/2002,1/11/2003,18310
84123,1/12/2001,1/12/2002,17780
84123,1/12/2000,1/11/2001,17260
84123,1/13/1999,1/12/2000,15980
84123,1/14/1998,1/12/1999,15220
84123,1/13/1997,1/13/1998,14090
84123,1/13/1996,1/12/1997,12810
84123,1/14/1995,1/13/1996,12200
84123,1/15/1994,1/13/1995,11840
84123,1/14/1993,1/14/1994,10960
84130,8/1/2013, NULL ,59500
84130,7/31/2012,7/31/2013,55090
84130,7/31/2011,7/30/2012,53490
84130,8/1/2010,7/31/2011,50940
84130,8/2/2009,7/31/2010,48510
84130,8/1/2008,8/1/2009,46200
84130,8/1/2007,7/31/2008,44850
84130,8/2/2006,8/1/2007,43540
84130,8/3/2005,8/1/2006,41470
84130,8/2/2004,8/2/2005,38400
84130,8/2/2003,8/1/2004,36570
84130,8/3/2002,8/2/2003,35500
84130,8/4/2001,8/2/2002,32270
84130,8/3/2000,8/3/2001,31330
84130,8/3/1999,8/2/2000,30420
84130,8/4/1998,8/3/1999,29530
84130,8/5/1997,8/3/1998,28120
84130,8/4/1996,8/4/1997,26780
84130,8/4/1995,8/3/1996,25500
84130,8/5/1994,8/4/1995,24760
84130,8/6/1993,8/4/1994,23580
84130,8/5/1992,8/5/1993,22460
84130,8/5/1991,8/4/1992,21810
84130,8/6/1990,8/5/1991,21170
84130,8/7/1989,8/5/1990,20550
84130,8/6/1988,8/6/1989,19950
84130,8/6/1987,8/5/1988,19370
84130,8/7/1986,8/6/1987,17610
84130,8/8/1985,8/6/1986,16770
84130,8/7/1984,8/7/1985,15530
84130,8/7/1983,8/6/1984,14790
84130,8/8/1982,8/7/1983,14360
84130,8/9/1981,8/7/1982,13300
84130,8/8/1980,8/8/1981,12910
84132,6/17/2013, NULL ,28500
84132,6/16/2012,6/16/2013,27670
84132,6/16/2011,6/15/2012,26860
84132,6/17/2010,6/16/2011,26080
84132,6/18/2009,6/16/2010,23710
84132,6/17/2008,6/17/2009,23020
84132,6/17/2007,6/16/2008,21310
84132,6/18/2006,6/17/2007,20690
84132,6/19/2005,6/17/2006,19700
84132,6/18/2004,6/18/2005,18760
84132,6/18/2003,6/17/2004,18210
84132,6/19/2002,6/18/2003,16860
84132,6/20/2001,6/18/2002,16370
84132,6/19/2000,6/19/2001,14880
84132,6/19/1999,6/18/2000,13780
84132,6/20/1998,6/19/1999,13120
84132,6/21/1997,6/19/1998,12740
84133,8/25/2013, NULL ,49750
84133,8/24/2012,8/24/2013,47380
84133,8/24/2011,8/23/2012,45120
84133,8/25/2010,8/24/2011,42970
84133,8/26/2009,8/24/2010,39790
84134,6/9/2013, NULL ,75000
84134,6/8/2012,6/8/2013,72820
84134,6/8/2011,6/7/2012,69350
84134,6/9/2010,6/8/2011,67330
84134,6/10/2009,6/8/2010,61210
84134,6/9/2008,6/9/2009,59430
84134,6/9/2007,6/8/2008,56600
84134,6/10/2006,6/9/2007,54950
84134,6/11/2005,6/9/2006,53350
84134,6/10/2004,6/10/2005,51800
84134,6/10/2003,6/9/2004,47090
84134,6/11/2002,6/10/2003,45720
84134,6/12/2001,6/10/2002,43540
84156,4/29/2013, NULL ,26750
84156,4/28/2012,4/28/2013,25970
84156,4/28/2011,4/27/2012,24730
84156,4/29/2010,4/28/2011,24010
84156,4/30/2009,4/28/2010,22870
84156,4/29/2008,4/29/2009,21180
84156,4/29/2007,4/28/2008,20170
84156,4/30/2006,4/29/2007,19580
84156,5/1/2005,4/29/2006,18650
84156,4/30/2004,4/30/2005,18110
84156,4/30/2003,4/29/2004,17580
84156,5/1/2002,4/30/2003,16740
84156,5/2/2001,4/30/2002,16250
84156,5/1/2000,5/1/2001,15780
84162,11/2/2013, NULL ,65100
84162,11/1/2012,11/1/2013,63200
84162,11/1/2011,10/31/2012,61360
84162,11/2/2010,11/1/2011,58440
84162,11/3/2009,11/1/2010,56740
84162,11/2/2008,11/2/2009,54040
84162,11/2/2007,11/1/2008,49130
84162,11/3/2006,11/2/2007,47700
84162,11/4/2005,11/2/2006,44170
84162,11/3/2004,11/3/2005,42880
84162,11/3/2003,11/2/2004,41630
84163,9/26/2013, NULL ,73000
84163,9/25/2012,9/25/2013,66360
84163,9/25/2011,9/24/2012,61440
84163,9/26/2010,9/25/2011,58510
84163,9/27/2009,9/25/2010,55720
84163,9/26/2008,9/26/2009,54100
84163,9/26/2007,9/25/2008,51520
84163,9/27/2006,9/26/2007,49070
84163,9/28/2005,9/26/2006,46730
84163,9/27/2004,9/27/2005,44500
84163,9/27/2003,9/26/2004,41200
84163,9/28/2002,9/27/2003,40000
84163,9/29/2001,9/27/2002,38830
84178,4/11/2013, NULL ,47000
84178,4/10/2012,4/10/2013,42730
84178,4/10/2011,4/9/2012,40700
84178,4/11/2010,4/10/2011,39510
84178,4/12/2009,4/10/2010,37630
84178,4/11/2008,4/11/2009,34840
84178,4/11/2007,4/10/2008,33830
84178,4/12/2006,4/11/2007,32220
84178,4/13/2005,4/11/2006,30690
84178,4/12/2004,4/12/2005,29230
84180,9/18/2013, NULL ,47250
84180,9/17/2012,9/17/2013,45870
84180,9/17/2011,9/16/2012,44530
84180,9/18/2010,9/17/2011,42410
84180,9/19/2009,9/17/2010,39270
84180,9/18/2008,9/18/2009,37400
84180,9/18/2007,9/17/2008,36310
84184,4/22/2013, NULL ,65800
84184,4/21/2012,4/21/2013,63880
84184,4/21/2011,4/20/2012,58070
84184,4/22/2010,4/21/2011,55300
84184,4/23/2009,4/21/2010,52670
84184,4/22/2008,4/22/2009,51140
84184,4/22/2007,4/21/2008,48700
84184,4/23/2006,4/22/2007,46380
84184,4/24/2005,4/22/2006,42940
84184,4/23/2004,4/23/2005,40900
84184,4/23/2003,4/22/2004,39710
84184,4/24/2002,4/23/2003,37820
84184,4/25/2001,4/23/2002,36720
84184,4/24/2000,4/24/2001,34000
84184,4/24/1999,4/23/2000,32380
84185,2/18/2013, NULL ,50850
84185,2/18/2012,2/17/2013,49370
84185,2/19/2011,2/18/2012,47930
84185,2/20/2010,2/18/2011,46530
84185,2/19/2009,2/19/2010,45170
84185,2/19/2008,2/18/2009,43850
84185,2/20/2007,2/19/2008,42570
84185,2/21/2006,2/19/2007,38700
84185,2/20/2005,2/20/2006,36860
84185,2/20/2004,2/19/2005,34130
84185,2/21/2003,2/20/2004,33140
84185,2/22/2002,2/20/2003,31560
84185,2/21/2001,2/21/2002,30640
84185,2/21/2000,2/20/2001,29750
84185,2/22/1999,2/21/2000,28880
84185,2/23/1998,2/21/1999,28040
84185,2/22/1997,2/22/1998,27220
84185,2/22/1996,2/21/1997,26430
84185,2/23/1995,2/22/1996,25170
84185,2/24/1994,2/22/1995,24440
84185,2/23/1993,2/23/1994,23280
84185,2/23/1992,2/22/1993,22170
84185,2/24/1991,2/23/1992,21520
84185,2/25/1990,2/23/1991,20890
84185,2/24/1989,2/24/1990,19900
84185,2/24/1988,2/23/1989,19320
84185,2/25/1987,2/24/1988,18760
84185,2/26/1986,2/24/1987,17870
84185,2/25/1985,2/25/1986,17020
84185,2/25/1984,2/24/1985,16520
84185,2/26/1983,2/25/1984,15730
84185,2/27/1982,2/25/1983,15270
84185,2/26/1981,2/26/1982,14830
84185,2/26/1980,2/25/1981,13480
84186,9/9/2013, NULL ,31750
84186,9/8/2012,9/8/2013,30830
84186,9/8/2011,9/7/2012,29930
84186,9/9/2010,9/8/2011,28500
84186,9/10/2009,9/8/2010,27670
84186,9/9/2008,9/9/2009,26860
84186,9/9/2007,9/8/2008,25580
84186,9/10/2006,9/9/2007,24360
84186,9/11/2005,9/9/2006,23200
84186,9/10/2004,9/10/2005,22100
84186,9/10/2003,9/9/2004,21460
84186,9/11/2002,9/10/2003,20830
84186,9/12/2001,9/10/2002,20220
84186,9/11/2000,9/11/2001,18720
84186,9/11/1999,9/10/2000,17330
84186,9/12/1998,9/11/1999,16050
84186,9/13/1997,9/11/1998,15580
84186,9/12/1996,9/12/1997,15130
84186,9/12/1995,9/11/1996,14690
84186,9/13/1994,9/12/1995,13990
84186,9/14/1993,9/12/1994,13580
84186,9/13/1992,9/13/1993,13180
84186,9/13/1991,9/12/1992,11980
84186,9/14/1990,9/13/1991,11410
84186,9/15/1989,9/13/1990,11080
84186,9/14/1988,9/14/1989,10760
84186,9/14/1987,9/13/1988,10450
84186,9/15/1986,9/14/1987,10150
84186,9/16/1985,9/14/1986,9850
84186,9/15/1984,9/15/1985,9560
84186,9/15/1983,9/14/1984,9280
84186,9/16/1982,9/15/1983,9010
84186,9/17/1981,9/15/1982,8750
84187,9/26/2012,9/26/2013,46120
84187,9/26/2011,9/25/2012,44780
84187,9/27/2010,9/26/2011,43480
84187,9/28/2009,9/26/2010,42210
84187,9/27/2008,9/27/2009,40980
84187,9/27/2007,9/26/2008,39790
84187,9/28/2006,9/27/2007,38630
84187,9/29/2005,9/27/2006,36790
84187,9/28/2004,9/28/2005,34060
84187,9/28/2003,9/27/2004,33070
84187,9/29/2002,9/28/2003,31500
84187,9/30/2001,9/28/2002,29170
84187,9/29/2000,9/29/2001,28320
84187,9/29/1999,9/28/2000,27500
84187,9/27/2013, NULL ,47500
84191,11/18/2013, NULL ,72000
84191,11/17/2012,11/17/2013,68570
84191,11/17/2011,11/16/2012,66570
84191,11/18/2010,11/17/2011,61640
84191,11/19/2009,11/17/2010,56040
84191,11/18/2008,11/18/2009,54410
84191,11/18/2007,11/17/2008,52830
84191,11/19/2006,11/18/2007,50310
84191,11/20/2005,11/18/2006,47910
84191,11/19/2004,11/19/2005,46510
84191,11/19/2003,11/18/2004,45160
84191,11/20/2002,11/19/2003,43010
84191,11/21/2001,11/19/2002,41760
84193,10/21/2013, NULL ,46720
84193,10/20/2012,10/20/2013,45360
84193,10/20/2011,10/19/2012,44040
84193,10/21/2010,10/20/2011,42760
84193,10/22/2009,10/20/2010,41510
84193,10/21/2008,10/21/2009,40300
84196,11/2/2013, NULL ,41750
84196,11/1/2012,11/1/2013,40530
84196,11/1/2011,10/31/2012,39350
84196,11/2/2010,11/1/2011,36440
84196,11/3/2009,11/1/2010,35380
84196,11/2/2008,11/2/2009,34350
84196,11/2/2007,11/1/2008,33350
84196,11/3/2006,11/2/2007,32380
84196,11/4/2005,11/2/2006,31440
84196,11/3/2004,11/3/2005,30520
84196,11/3/2003,11/2/2004,29630
84196,11/4/2002,11/3/2003,28220
84196,11/5/2001,11/3/2002,26880
84196,11/4/2000,11/4/2001,25600
84196,11/4/1999,11/3/2000,24850
84196,11/5/1998,11/4/1999,24130
84196,11/6/1997,11/4/1998,22980
84196,11/5/1996,11/5/1997,21280
84196,11/5/1995,11/4/1996,20660
84196,11/6/1994,11/5/1995,19130
84196,11/7/1993,11/5/1994,18220
84196,11/6/1992,11/6/1993,16870
84196,11/6/1991,11/5/1992,16380
84196,11/7/1990,11/6/1991,14890
84196,11/8/1989,11/6/1990,14180
84196,11/7/1988,11/7/1989,12890
84196,11/7/1987,11/6/1988,11940
84196,11/8/1986,11/7/1987,11590
84196,11/9/1985,11/7/1986,10730
84196,11/8/1984,11/8/1985,9940
84196,11/8/1983,11/7/1984,9650
84199,3/16/2013, NULL ,30300
84199,3/15/2012,3/15/2013,29420
84199,3/15/2011,3/14/2012,28560
84199,3/16/2010,3/15/2011,27200
84199,3/17/2009,3/15/2010,26410
84199,3/16/2008,3/16/2009,25150
84199,3/16/2007,3/15/2008,24420
84199,3/17/2006,3/16/2007,22610
84199,3/18/2005,3/16/2006,21530
84199,3/17/2004,3/17/2005,20900
84199,3/17/2003,3/16/2004,19900
84199,3/18/2002,3/17/2003,18950
84199,3/19/2001,3/17/2002,18400
84199,3/18/2000,3/18/2001,17520
84199,3/18/1999,3/17/2000,17010
84199,3/19/1998,3/18/1999,16510
84199,3/20/1997,3/18/1998,15290
84199,3/19/1996,3/19/1997,14840
84199,3/19/1995,3/18/1996,14130
84199,3/20/1994,3/19/1995,13720
84199,3/21/1993,3/19/1994,13070
84199,3/20/1992,3/20/1993,12450
84199,3/20/1991,3/19/1992,11860
84199,3/21/1990,3/20/1991,11300
84199,3/22/1989,3/20/1990,10970
84199,3/21/1988,3/21/1989,10450
84199,3/21/1987,3/20/1988,10150
84199,3/22/1986,3/21/1987,9670
84202,11/8/2013, NULL ,30750
84202,11/7/2012,11/7/2013,29290
84202,11/7/2011,11/6/2012,28440
84202,11/8/2010,11/7/2011,27610
84202,11/9/2009,11/7/2010,26300
84202,11/8/2008,11/8/2009,25050
84202,11/8/2007,11/7/2008,23190
84202,11/9/2006,11/8/2007,22510
84202,11/10/2005,11/8/2006,21850
84202,11/9/2004,11/9/2005,21210
84202,11/9/2003,11/8/2004,20200
84202,11/10/2002,11/9/2003,18360
84202,11/11/2001,11/9/2002,17490
84202,11/10/2000,11/10/2001,16980
84202,11/10/1999,11/9/2000,16170
84202,11/11/1998,11/10/1999,14700
84202,11/12/1997,11/10/1998,14270
84202,11/11/1996,11/11/1997,13210
84202,11/11/1995,11/10/1996,12580
84202,11/12/1994,11/11/1995,11980
84202,11/13/1993,11/11/1994,11090
84202,11/12/1992,11/12/1993,10270
84202,11/12/1991,11/11/1992,9970
84202,11/13/1990,11/12/1991,9680
84202,11/14/1989,11/12/1990,9400
84202,11/13/1988,11/13/1989,8950
84202,11/13/1987,11/12/1988,8690
84204,10/22/2013, NULL ,56580
84204,10/21/2012,10/21/2013,54930
84204,10/21/2011,10/20/2012,52310
84205,6/4/2012,6/4/2013,29520
84205,6/4/2011,6/3/2012,28660
84205,6/5/2010,6/4/2011,27300
84205,6/6/2009,6/4/2010,26500
84205,6/5/2008,6/5/2009,25730
84205,6/5/2007,6/4/2008,24500
84205,6/6/2006,6/5/2007,23330
84205,6/7/2005,6/5/2006,21210
84205,6/6/2004,6/6/2005,20200
84205,6/6/2003,6/5/2004,19610
84205,6/7/2002,6/6/2003,19040
84205,6/8/2001,6/6/2002,17310
84205,6/7/2000,6/7/2001,16810
84205,6/5/2013, NULL ,31000
84206,11/24/2013, NULL ,31500
84206,11/23/2012,11/23/2013,30580
84206,11/23/2011,11/22/2012,29120
84206,11/24/2010,11/23/2011,28270
84206,11/25/2009,11/23/2010,27450
84206,11/24/2008,11/24/2009,26650
84206,11/24/2007,11/23/2008,24680
84206,11/25/2006,11/24/2007,23500
84206,11/26/2005,11/24/2006,22820
84206,11/25/2004,11/25/2005,22160
84206,11/25/2003,11/24/2004,21510
84206,11/26/2002,11/25/2003,20880
84206,11/27/2001,11/25/2002,20270
84206,11/26/2000,11/26/2001,19300
84206,11/26/1999,11/25/2000,18740
84206,11/27/1998,11/26/1999,17040
84206,11/28/1997,11/26/1998,16540
84206,11/27/1996,11/27/1997,16060
84206,11/27/1995,11/26/1996,14870
84206,11/28/1994,11/27/1995,14440
84206,11/29/1993,11/27/1994,13750
84206,11/28/1992,11/28/1993,13350
84206,11/28/1991,11/27/1992,12960
84206,11/29/1990,11/28/1991,12340
84206,11/30/1989,11/28/1990,11980
84206,11/29/1988,11/29/1989,11630
84206,11/29/1987,11/28/1988,11080
84206,11/30/1986,11/29/1987,10760
84206,12/1/1985,11/29/1986,9960
84208,6/25/2013, NULL ,33250
84208,6/24/2012,6/24/2013,31670
84208,6/24/2011,6/23/2012,30160
84208,6/25/2010,6/24/2011,27930
84208,6/26/2009,6/24/2010,27120
84208,6/25/2008,6/25/2009,26330
84208,6/25/2007,6/24/2008,25080
84208,6/26/2006,6/25/2007,23890
84208,6/27/2005,6/25/2006,23190
84208,6/26/2004,6/26/2005,22510
84208,6/26/2003,6/25/2004,21850
84208,6/27/2002,6/26/2003,21210
84208,6/28/2001,6/26/2002,20590
84208,6/27/2000,6/27/2001,19610
84208,6/27/1999,6/26/2000,19040
84208,6/28/1998,6/27/1999,18490
84208,6/29/1997,6/27/1998,17610
84208,6/28/1996,6/28/1997,17100
84208,6/28/1995,6/27/1996,16600
84208,6/29/1994,6/28/1995,16120
84208,6/30/1993,6/28/1994,15350
84208,6/29/1992,6/29/1993,14210
84208,6/29/1991,6/28/1992,13800
84208,6/30/1990,6/29/1991,13400
84208,7/1/1989,6/29/1990,13010
84208,6/30/1988,6/30/1989,12390
84208,6/30/1987,6/29/1988,11800
84208,7/1/1986,6/30/1987,11240
84208,7/2/1985,6/30/1986,10910
84208,7/1/1984,7/1/1985,10390
84208,7/1/1983,6/30/1984,10090
84213,2/28/2013, NULL ,34500
84213,2/28/2012,2/27/2013,32860
84213,3/1/2011,2/28/2012,31300
84213,3/1/2010,2/28/2011,30390
84213,3/2/2009,2/28/2010,27630
84213,3/1/2008,3/1/2009,26830
84213,3/1/2007,2/28/2008,26050
84213,3/2/2006,3/1/2007,25290
84213,3/3/2005,3/1/2006,24550
84213,3/2/2004,3/2/2005,23830
84213,3/2/2003,3/1/2004,23140
84213,3/3/2002,3/2/2003,22040
84213,3/4/2001,3/2/2002,20990
84213,3/3/2000,3/3/2001,19990
84213,3/3/1999,3/2/2000,19040
84213,3/4/1998,3/3/1999,18130
84213,3/5/1997,3/3/1998,17600
84213,3/4/1996,3/4/1997,17090
84213,3/4/1995,3/3/1996,16280
84213,3/5/1994,3/4/1995,15810
84213,3/6/1993,3/4/1994,15060
84213,3/5/1992,3/5/1993,14620
84213,3/5/1991,3/4/1992,13920
84214,10/18/2013, NULL ,57200
84214,10/17/2012,10/17/2013,52960
84214,10/17/2011,10/16/2012,50440
84214,10/18/2010,10/17/2011,48970
84214,10/19/2009,10/17/2010,47540
84214,10/18/2008,10/18/2009,44020
84214,10/18/2007,10/17/2008,41920
84214,10/19/2006,10/18/2007,40700
84219,1/8/2014, NULL ,71000
84219,1/7/2013,1/7/2014,67620
84219,1/7/2012,1/6/2013,65650
84219,1/8/2011,1/7/2012,60790
84219,1/9/2010,1/7/2011,57900
84219,1/8/2009,1/8/2010,55140
84219,1/8/2008,1/7/2009,52510
84219,1/9/2007,1/8/2008,50980
84219,1/10/2006,1/8/2007,48550
84219,1/9/2005,1/9/2006,46240
84219,1/9/2004,1/8/2005,42810
84219,1/10/2003,1/9/2004,41560
84219,1/11/2002,1/9/2003,40350
84223,1/4/2014, NULL ,42500
84223,1/3/2013,1/3/2014,41260
84223,1/3/2012,1/2/2013,38200
84223,1/4/2011,1/3/2012,36380
84223,1/5/2010,1/3/2011,34650
84223,1/4/2009,1/4/2010,33640
84223,1/4/2008,1/3/2009,32660
84223,1/5/2007,1/4/2008,29690
84223,1/6/2006,1/4/2007,28280
84223,1/5/2005,1/5/2006,26930
84223,1/5/2004,1/4/2005,26150
84223,1/6/2003,1/5/2004,25390
84223,1/7/2002,1/5/2003,24650
84223,1/6/2001,1/6/2002,23480
84223,1/6/2000,1/5/2001,22360
84223,1/7/1999,1/6/2000,21710
84223,1/8/1998,1/6/1999,21080
84223,1/7/1997,1/7/1998,20470
84223,1/7/1996,1/6/1997,19500
84224,9/3/2013, NULL ,85560
84224,9/2/2012,9/2/2013,83070
84233,1/18/2014, NULL ,29500
84233,1/17/2013,1/17/2014,27310
84233,1/17/2012,1/16/2013,26510
84233,1/18/2011,1/17/2012,25250
84233,1/19/2010,1/17/2011,24050
84233,1/18/2009,1/18/2010,22900
84233,1/18/2008,1/17/2009,22230
84233,1/19/2007,1/18/2008,21170
84233,1/20/2006,1/18/2007,20160
84233,1/19/2005,1/19/2006,19200
84233,1/19/2004,1/18/2005,18640
84233,1/20/2003,1/19/2004,17750
84233,1/21/2002,1/19/2003,17230
84233,1/20/2001,1/20/2002,16730
84233,1/20/2000,1/19/2001,16240
84233,1/21/1999,1/20/2000,15470
84233,1/22/1998,1/20/1999,15020
84233,1/21/1997,1/21/1998,14300
84233,1/21/1996,1/20/1997,13880
84233,1/22/1995,1/21/1996,13220
84233,1/23/1994,1/21/1995,12830
84233,1/22/1993,1/22/1994,12460
84233,1/22/1992,1/21/1993,11540
84233,1/23/1991,1/22/1992,10490
84233,1/24/1990,1/22/1991,9990
84234,9/30/1992,9/30/1993,21250
84234,9/26/2013, NULL ,54720
84234,9/25/2012,9/25/2013,53130
84234,9/25/2011,9/24/2012,50600
84234,9/26/2010,9/25/2011,46850
84234,9/27/2009,9/25/2010,43380
84234,9/26/2008,9/26/2009,42120
84234,9/26/2007,9/25/2008,40110
84234,9/27/2006,9/26/2007,38940
84234,9/28/2005,9/26/2006,37090
84234,9/27/2004,9/27/2005,35320
84234,9/27/2003,9/26/2004,34290
84234,9/28/2002,9/27/2003,33290
84234,9/29/2001,9/27/2002,31700
84234,9/28/2000,9/28/2001,30190
84234,9/28/1999,9/27/2000,28750
84234,9/29/1998,9/28/1999,27910
84234,9/30/1997,9/28/1998,25840
84234,9/29/1996,9/29/1997,23930
84234,9/29/1995,9/28/1996,23230
84234,9/30/1994,9/29/1995,22550
84234,10/1/1993,9/29/1994,21890
84235,8/22/2013, NULL ,44100
84235,8/21/2012,8/21/2013,42820
84235,8/21/2011,8/20/2012,40780
84235,8/22/2010,8/21/2011,38840
